Pais ,Liga ,Temporada ,Fecha,Hora,Local (A),Visitante (A),Goles Local,Goles Visit,Resultado
Mexico,Liga MX,2014/2015,01/03/2015,03:00,Atlas,Veracruz,0,3,A
Mexico,Liga MX,2014/2015,01/03/2015,18:00,Toluca,Cruz Azul,1,0,H
Mexico,Liga MX,2014/2015,01/03/2015,23:00,Guadalajara Chivas,Monterrey,3,0,H
Mexico,Liga MX,2014/2015,07/03/2015,01:00,Veracruz,Club Leon,1,0,H
Mexico,Liga MX,2014/2015,07/03/2015,01:30,Queretaro,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2014/2015,07/03/2015,23:00,Cruz Azul,Atlas,1,1,D
Mexico,Liga MX,2014/2015,08/03/2015,01:00,Monterrey,Toluca,3,2,H
Mexico,Liga MX,2014/2015,08/03/2015,01:00,Santos Laguna,Club Tijuana,1,1,D
Mexico,Liga MX,2014/2015,08/03/2015,02:06,Pachuca,Club America,0,0,D
Mexico,Liga MX,2014/2015,08/03/2015,03:00,Chiapas,Puebla,2,2,D
Mexico,Liga MX,2014/2015,08/03/2015,18:00,U.N.A.M.- Pumas,Monarcas,2,1,H
Mexico,Liga MX,2014/2015,08/03/2015,23:00,Leones Negros,U.A.N.L.- Tigres,2,1,H
Mexico,Liga MX,2014/2015,14/03/2015,01:30,Monarcas,Leones Negros,0,1,A
Mexico,Liga MX,2014/2015,14/03/2015,03:30,Club Tijuana,Veracruz,3,1,H
Mexico,Liga MX,2014/2015,14/03/2015,23:00,Club America,Santos Laguna,1,0,H
Mexico,Liga MX,2014/2015,14/03/2015,23:00,Puebla,Guadalajara Chivas,1,2,A
Mexico,Liga MX,2014/2015,15/03/2015,01:00,U.A.N.L.- Tigres,Pachuca,2,1,H
Mexico,Liga MX,2014/2015,15/03/2015,02:06,Club Leon,Cruz Azul,2,2,D
Mexico,Liga MX,2014/2015,15/03/2015,03:00,Atlas,Monterrey,2,1,H
Mexico,Liga MX,2014/2015,15/03/2015,03:00,Chiapas,U.N.A.M.- Pumas,0,2,A
Mexico,Liga MX,2014/2015,15/03/2015,18:00,Toluca,Queretaro,1,0,H
Mexico,Liga MX,2014/2015,21/03/2015,01:30,Queretaro,Atlas,2,0,H
Mexico,Liga MX,2014/2015,21/03/2015,02:30,Veracruz,Club America,4,0,H
Mexico,Liga MX,2014/2015,21/03/2015,03:30,Santos Laguna,U.A.N.L.- Tigres,2,2,D
Mexico,Liga MX,2014/2015,21/03/2015,23:00,Cruz Azul,Club Tijuana,2,1,H
Mexico,Liga MX,2014/2015,22/03/2015,01:00,Monterrey,Club Leon,5,1,H
Mexico,Liga MX,2014/2015,22/03/2015,02:06,Pachuca,Monarcas,2,0,H
Mexico,Liga MX,2014/2015,22/03/2015,03:00,Leones Negros,Chiapas,0,1,A
Mexico,Liga MX,2014/2015,22/03/2015,18:00,U.N.A.M.- Pumas,Puebla,2,1,H
Mexico,Liga MX,2014/2015,22/03/2015,23:00,Guadalajara Chivas,Toluca,1,0,H
Mexico,Liga MX,2014/2015,04/04/2015,02:30,Monarcas,Santos Laguna,0,1,A
Mexico,Liga MX,2014/2015,05/04/2015,00:00,Club America,Cruz Azul,1,0,H
Mexico,Liga MX,2014/2015,05/04/2015,00:00,Puebla,Toluca,0,1,A
Mexico,Liga MX,2014/2015,05/04/2015,02:00,Chiapas,Pachuca,2,2,D
Mexico,Liga MX,2014/2015,05/04/2015,02:00,U.A.N.L.- Tigres,Veracruz,3,1,H
Mexico,Liga MX,2014/2015,05/04/2015,03:06,Club Leon,Queretaro,4,5,A
Mexico,Liga MX,2014/2015,05/04/2015,04:00,Atlas,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2014/2015,05/04/2015,04:00,Club Tijuana,Monterrey,3,4,A
Mexico,Liga MX,2014/2015,05/04/2015,18:00,U.N.A.M.- Pumas,Leones Negros,2,0,H
Mexico,Liga MX,2014/2015,11/04/2015,01:30,Queretaro,Club Tijuana,2,1,H
Mexico,Liga MX,2014/2015,11/04/2015,02:30,Veracruz,Monarcas,1,1,D
Mexico,Liga MX,2014/2015,11/04/2015,03:30,Santos Laguna,Chiapas,4,3,H
Mexico,Liga MX,2014/2015,11/04/2015,23:00,Cruz Azul,U.A.N.L.- Tigres,2,0,H
Mexico,Liga MX,2014/2015,12/04/2015,01:00,Monterrey,Club America,1,1,D
Mexico,Liga MX,2014/2015,12/04/2015,02:06,Pachuca,U.N.A.M.- Pumas,3,1,H
Mexico,Liga MX,2014/2015,12/04/2015,03:00,Leones Negros,Puebla,1,1,D
Mexico,Liga MX,2014/2015,12/04/2015,18:00,Toluca,Atlas,0,0,D
Mexico,Liga MX,2014/2015,12/04/2015,23:00,Guadalajara Chivas,Club Leon,1,0,H
Mexico,Liga MX,2014/2015,18/04/2015,01:30,Monarcas,Cruz Azul,2,0,H
Mexico,Liga MX,2014/2015,18/04/2015,02:30,Chiapas,Veracruz,1,1,D
Mexico,Liga MX,2014/2015,18/04/2015,03:30,Club Tijuana,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2014/2015,18/04/2015,23:00,Club America,Queretaro,0,4,A
Mexico,Liga MX,2014/2015,18/04/2015,23:00,Puebla,Atlas,0,1,A
Mexico,Liga MX,2014/2015,19/04/2015,01:00,U.A.N.L.- Tigres,Monterrey,3,0,H
Mexico,Liga MX,2014/2015,19/04/2015,02:06,Club Leon,Toluca,1,1,D
Mexico,Liga MX,2014/2015,19/04/2015,18:00,U.N.A.M.- Pumas,Santos Laguna,1,0,H
Mexico,Liga MX,2014/2015,19/04/2015,23:00,Leones Negros,Pachuca,1,1,D
Mexico,Liga MX,2014/2015,25/04/2015,01:30,Queretaro,U.A.N.L.- Tigres,1,3,A
Mexico,Liga MX,2014/2015,25/04/2015,02:30,Veracruz,U.N.A.M.- Pumas,3,3,D
Mexico,Liga MX,2014/2015,25/04/2015,03:30,Santos Laguna,Leones Negros,1,0,H
Mexico,Liga MX,2014/2015,25/04/2015,23:00,Cruz Azul,Chiapas,0,1,A
Mexico,Liga MX,2014/2015,26/04/2015,01:00,Monterrey,Monarcas,1,0,H
Mexico,Liga MX,2014/2015,26/04/2015,02:06,Pachuca,Puebla,2,1,H
Mexico,Liga MX,2014/2015,26/04/2015,03:00,Atlas,Club Leon,3,2,H
Mexico,Liga MX,2014/2015,26/04/2015,18:00,Toluca,Club Tijuana,2,0,H
Mexico,Liga MX,2014/2015,27/04/2015,00:30,Guadalajara Chivas,Club America,1,1,D
Mexico,Liga MX,2014/2015,02/05/2015,01:30,Monarcas,Queretaro,1,2,A
Mexico,Liga MX,2014/2015,02/05/2015,03:30,Club Tijuana,Atlas,1,2,A
Mexico,Liga MX,2014/2015,02/05/2015,23:00,Puebla,Club Leon,2,0,H
Mexico,Liga MX,2014/2015,03/05/2015,01:00,Club America,Toluca,3,1,H
Mexico,Liga MX,2014/2015,03/05/2015,01:00,U.A.N.L.- Tigres,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2014/2015,03/05/2015,02:06,Pachuca,Santos Laguna,2,3,A
Mexico,Liga MX,2014/2015,03/05/2015,03:00,Chiapas,Monterrey,0,2,A
Mexico,Liga MX,2014/2015,03/05/2015,18:00,U.N.A.M.- Pumas,Cruz Azul,0,1,A
Mexico,Liga MX,2014/2015,03/05/2015,23:00,Leones Negros,Veracruz,1,2,A
Mexico,Liga MX,2014/2015,09/05/2015,01:30,Queretaro,Chiapas,1,0,H
Mexico,Liga MX,2014/2015,09/05/2015,02:30,Veracruz,Pachuca,1,2,A
Mexico,Liga MX,2014/2015,10/05/2015,01:00,Monterrey,U.N.A.M.- Pumas,2,2,D
Mexico,Liga MX,2014/2015,10/05/2015,02:06,Club Leon,Club Tijuana,6,2,H
Mexico,Liga MX,2014/2015,10/05/2015,02:30,Cruz Azul,Leones Negros,0,2,A
Mexico,Liga MX,2014/2015,10/05/2015,02:30,Santos Laguna,Puebla,2,2,D
Mexico,Liga MX,2014/2015,10/05/2015,03:00,Atlas,Club America,1,2,A
Mexico,Liga MX,2014/2015,10/05/2015,18:00,Toluca,U.A.N.L.- Tigres,0,0,D
Mexico,Liga MX,2014/2015,10/05/2015,23:00,Guadalajara Chivas,Monarcas,2,3,A
Mexico,Liga MX,2014/2015,14/05/2015,01:00,Santos Laguna,U.A.N.L.- Tigres,1,1,D
Mexico,Liga MX,2014/2015,14/05/2015,03:06,Pachuca,Club America,3,2,H
Mexico,Liga MX,2014/2015,15/05/2015,01:00,Queretaro,Veracruz,2,1,H
Mexico,Liga MX,2014/2015,15/05/2015,03:00,Guadalajara Chivas,Atlas,0,0,D
Mexico,Liga MX,2014/2015,16/05/2015,23:00,Club America,Pachuca,3,4,A
Mexico,Liga MX,2014/2015,17/05/2015,01:00,U.A.N.L.- Tigres,Santos Laguna,0,1,A
Mexico,Liga MX,2014/2015,18/05/2015,00:00,Atlas,Guadalajara Chivas,1,4,A
Mexico,Liga MX,2014/2015,18/05/2015,02:00,Veracruz,Queretaro,2,2,D
Mexico,Liga MX,2014/2015,22/05/2015,02:06,Pachuca,Queretaro,2,0,H
Mexico,Liga MX,2014/2015,22/05/2015,04:00,Santos Laguna,Guadalajara Chivas,0,0,D
Mexico,Liga MX,2014/2015,25/05/2015,01:00,Guadalajara Chivas,Santos Laguna,0,3,A
Mexico,Liga MX,2014/2015,25/05/2015,03:00,Queretaro,Pachuca,2,0,H
Mexico,Liga MX,2014/2015,29/05/2015,02:30,Santos Laguna,Queretaro,5,0,H
Mexico,Liga MX,2014/2015,01/06/2015,02:30,Queretaro,Santos Laguna,3,0,H
Mexico,Liga MX,2015/2016,25/07/2015,01:30,Veracruz,Guadalajara Chivas,2,0,H
Mexico,Liga MX,2015/2016,25/07/2015,23:00,Cruz Azul,Monarcas,0,3,A
Mexico,Liga MX,2015/2016,26/07/2015,01:00,U.A.N.L.- Tigres,Toluca,0,1,A
Mexico,Liga MX,2015/2016,26/07/2015,02:06,Pachuca,Club Tijuana,2,1,H
Mexico,Liga MX,2015/2016,26/07/2015,02:30,Atlas,Queretaro,0,2,A
Mexico,Liga MX,2015/2016,26/07/2015,03:00,Dorados de Sinaloa,Chiapas,0,0,D
Mexico,Liga MX,2015/2016,26/07/2015,03:00,Santos Laguna,Club Leon,1,3,A
Mexico,Liga MX,2015/2016,26/07/2015,18:00,U.N.A.M.- Pumas,Monterrey,3,0,H
Mexico,Liga MX,2015/2016,26/07/2015,23:00,Puebla,Club America,4,2,H
Mexico,Liga MX,2015/2016,01/08/2015,01:30,Queretaro,Pachuca,1,2,A
Mexico,Liga MX,2015/2016,01/08/2015,03:30,Club Tijuana,Dorados de Sinaloa,1,2,A
Mexico,Liga MX,2015/2016,01/08/2015,23:00,Club America,Atlas,1,3,A
Mexico,Liga MX,2015/2016,02/08/2015,02:06,Club Leon,Veracruz,4,1,H
Mexico,Liga MX,2015/2016,02/08/2015,02:30,Monarcas,U.A.N.L.- Tigres,1,0,H
Mexico,Liga MX,2015/2016,02/08/2015,03:00,Chiapas,Santos Laguna,2,1,H
Mexico,Liga MX,2015/2016,02/08/2015,18:00,Toluca,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2015/2016,02/08/2015,23:00,Guadalajara Chivas,Cruz Azul,0,1,A
Mexico,Liga MX,2015/2016,08/08/2015,01:30,Veracruz,Chiapas,2,1,H
Mexico,Liga MX,2015/2016,08/08/2015,03:30,Santos Laguna,Club Tijuana,0,1,A
Mexico,Liga MX,2015/2016,08/08/2015,23:00,Cruz Azul,Club Leon,2,0,H
Mexico,Liga MX,2015/2016,09/08/2015,02:06,Pachuca,Club America,0,3,A
Mexico,Liga MX,2015/2016,09/08/2015,02:30,Atlas,Monterrey,0,3,A
Mexico,Liga MX,2015/2016,09/08/2015,03:00,Dorados de Sinaloa,Queretaro,1,1,D
Mexico,Liga MX,2015/2016,09/08/2015,18:00,Toluca,Monarcas,0,1,A
Mexico,Liga MX,2015/2016,09/08/2015,23:00,Puebla,U.N.A.M.- Pumas,3,2,H
Mexico,Liga MX,2015/2016,10/08/2015,01:00,U.A.N.L.- Tigres,Guadalajara Chivas,2,2,D
Mexico,Liga MX,2015/2016,12/08/2015,02:30,Club America,Dorados de Sinaloa,4,0,H
Mexico,Liga MX,2015/2016,12/08/2015,02:30,Queretaro,Santos Laguna,1,2,A
Mexico,Liga MX,2015/2016,12/08/2015,03:00,Monterrey,Pachuca,4,3,H
Mexico,Liga MX,2015/2016,12/08/2015,04:00,Club Tijuana,Veracruz,1,3,A
Mexico,Liga MX,2015/2016,13/08/2015,02:00,Puebla,Toluca,1,0,H
Mexico,Liga MX,2015/2016,13/08/2015,02:05,Club Leon,U.A.N.L.- Tigres,2,1,H
Mexico,Liga MX,2015/2016,13/08/2015,02:30,Guadalajara Chivas,Monarcas,2,0,H
Mexico,Liga MX,2015/2016,13/08/2015,03:00,Chiapas,Cruz Azul,2,1,H
Mexico,Liga MX,2015/2016,13/08/2015,03:00,U.N.A.M.- Pumas,Atlas,5,0,H
Mexico,Liga MX,2015/2016,15/08/2015,01:30,Veracruz,Queretaro,2,2,D
Mexico,Liga MX,2015/2016,15/08/2015,03:30,Santos Laguna,Club America,0,2,A
Mexico,Liga MX,2015/2016,15/08/2015,23:00,Cruz Azul,Club Tijuana,1,3,A
Mexico,Liga MX,2015/2016,16/08/2015,00:30,Monarcas,Club Leon,3,4,A
Mexico,Liga MX,2015/2016,16/08/2015,01:00,U.A.N.L.- Tigres,Chiapas,4,1,H
Mexico,Liga MX,2015/2016,16/08/2015,02:06,Pachuca,U.N.A.M.- Pumas,1,2,A
Mexico,Liga MX,2015/2016,16/08/2015,02:30,Atlas,Puebla,2,1,H
Mexico,Liga MX,2015/2016,16/08/2015,03:00,Dorados de Sinaloa,Monterrey,1,4,A
Mexico,Liga MX,2015/2016,16/08/2015,18:00,Toluca,Guadalajara Chivas,3,1,H
Mexico,Liga MX,2015/2016,22/08/2015,01:30,Queretaro,Cruz Azul,4,2,H
Mexico,Liga MX,2015/2016,22/08/2015,03:30,Club Tijuana,U.A.N.L.- Tigres,1,2,A
Mexico,Liga MX,2015/2016,22/08/2015,23:15,Club America,Veracruz,3,1,H
Mexico,Liga MX,2015/2016,23/08/2015,02:00,Monterrey,Santos Laguna,1,1,D
Mexico,Liga MX,2015/2016,23/08/2015,02:06,Club Leon,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2015/2016,23/08/2015,02:30,Atlas,Toluca,1,2,A
Mexico,Liga MX,2015/2016,23/08/2015,03:00,Chiapas,Monarcas,3,1,H
Mexico,Liga MX,2015/2016,23/08/2015,18:00,U.N.A.M.- Pumas,Dorados de Sinaloa,2,0,H
Mexico,Liga MX,2015/2016,23/08/2015,23:00,Puebla,Pachuca,3,2,H
Mexico,Liga MX,2015/2016,29/08/2015,01:30,Veracruz,Monterrey,2,1,H
Mexico,Liga MX,2015/2016,29/08/2015,03:30,Santos Laguna,U.N.A.M.- Pumas,3,4,A
Mexico,Liga MX,2015/2016,29/08/2015,23:00,Cruz Azul,Club America,0,2,A
Mexico,Liga MX,2015/2016,30/08/2015,01:00,U.A.N.L.- Tigres,Queretaro,5,1,H
Mexico,Liga MX,2015/2016,30/08/2015,02:06,Pachuca,Atlas,1,1,D
Mexico,Liga MX,2015/2016,30/08/2015,02:30,Monarcas,Club Tijuana,1,2,A
Mexico,Liga MX,2015/2016,30/08/2015,03:00,Dorados de Sinaloa,Puebla,1,0,H
Mexico,Liga MX,2015/2016,30/08/2015,18:00,Toluca,Club Leon,1,3,A
Mexico,Liga MX,2015/2016,30/08/2015,23:30,Guadalajara Chivas,Chiapas,4,1,H
Mexico,Liga MX,2015/2016,12/09/2015,01:30,Queretaro,Monarcas,0,1,A
Mexico,Liga MX,2015/2016,12/09/2015,03:30,Club Tijuana,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2015/2016,12/09/2015,23:00,Club America,U.A.N.L.- Tigres,0,1,A
Mexico,Liga MX,2015/2016,13/09/2015,01:00,Monterrey,Cruz Azul,1,1,D
Mexico,Liga MX,2015/2016,13/09/2015,02:06,Pachuca,Toluca,3,4,A
Mexico,Liga MX,2015/2016,13/09/2015,02:30,Atlas,Dorados de Sinaloa,3,2,H
Mexico,Liga MX,2015/2016,13/09/2015,03:00,Chiapas,Club Leon,6,2,H
Mexico,Liga MX,2015/2016,13/09/2015,18:00,U.N.A.M.- Pumas,Veracruz,3,0,H
Mexico,Liga MX,2015/2016,13/09/2015,23:00,Puebla,Santos Laguna,0,1,A
Mexico,Liga MX,2015/2016,19/09/2015,01:30,Veracruz,Puebla,2,1,H
Mexico,Liga MX,2015/2016,19/09/2015,03:30,Santos Laguna,Atlas,0,2,A
Mexico,Liga MX,2015/2016,19/09/2015,23:00,Cruz Azul,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2015/2016,20/09/2015,01:00,U.A.N.L.- Tigres,Monterrey,3,1,H
Mexico,Liga MX,2015/2016,20/09/2015,02:06,Club Leon,Club Tijuana,2,1,H
Mexico,Liga MX,2015/2016,20/09/2015,02:30,Monarcas,Club America,0,3,A
Mexico,Liga MX,2015/2016,20/09/2015,03:00,Dorados de Sinaloa,Pachuca,1,2,A
Mexico,Liga MX,2015/2016,20/09/2015,18:00,Toluca,Chiapas,1,1,D
Mexico,Liga MX,2015/2016,20/09/2015,23:00,Guadalajara Chivas,Queretaro,2,1,H
Mexico,Liga MX,2015/2016,26/09/2015,01:30,Queretaro,Club Leon,3,0,H
Mexico,Liga MX,2015/2016,26/09/2015,03:30,Club Tijuana,Chiapas,1,1,D
Mexico,Liga MX,2015/2016,26/09/2015,23:00,Club America,Guadalajara Chivas,1,2,A
Mexico,Liga MX,2015/2016,27/09/2015,01:00,Monterrey,Monarcas,2,2,D
Mexico,Liga MX,2015/2016,27/09/2015,02:06,Pachuca,Santos Laguna,0,0,D
Mexico,Liga MX,2015/2016,27/09/2015,02:30,Atlas,Veracruz,0,1,A
Mexico,Liga MX,2015/2016,27/09/2015,03:00,Dorados de Sinaloa,Toluca,1,2,A
Mexico,Liga MX,2015/2016,27/09/2015,18:00,U.N.A.M.- Pumas,U.A.N.L.- Tigres,1,0,H
Mexico,Liga MX,2015/2016,27/09/2015,23:00,Puebla,Cruz Azul,2,1,H
Mexico,Liga MX,2015/2016,30/09/2015,02:00,Toluca,Club Tijuana,4,1,H
Mexico,Liga MX,2015/2016,30/09/2015,02:06,Club Leon,Club America,3,0,H
Mexico,Liga MX,2015/2016,30/09/2015,02:30,Guadalajara Chivas,Monterrey,2,1,H
Mexico,Liga MX,2015/2016,30/09/2015,03:00,Chiapas,Queretaro,0,0,D
Mexico,Liga MX,2015/2016,30/09/2015,03:00,Santos Laguna,Dorados de Sinaloa,1,1,D
Mexico,Liga MX,2015/2016,30/09/2015,03:00,Veracruz,Pachuca,0,1,A
Mexico,Liga MX,2015/2016,01/10/2015,00:45,Monarcas,U.N.A.M.- Pumas,2,2,D
Mexico,Liga MX,2015/2016,01/10/2015,02:30,Cruz Azul,Atlas,1,1,D
Mexico,Liga MX,2015/2016,01/10/2015,02:45,U.A.N.L.- Tigres,Puebla,0,1,A
Mexico,Liga MX,2015/2016,03/10/2015,01:30,Queretaro,Club Tijuana,2,1,H
Mexico,Liga MX,2015/2016,03/10/2015,23:00,Club America,Chiapas,2,1,H
Mexico,Liga MX,2015/2016,04/10/2015,01:00,Monterrey,Club Leon,4,0,H
Mexico,Liga MX,2015/2016,04/10/2015,01:00,Santos Laguna,Toluca,0,0,D
Mexico,Liga MX,2015/2016,04/10/2015,02:30,Atlas,U.A.N.L.- Tigres,0,1,A
Mexico,Liga MX,2015/2016,04/10/2015,18:00,U.N.A.M.- Pumas,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2015/2016,04/10/2015,23:00,Puebla,Monarcas,1,3,A
Mexico,Liga MX,2015/2016,10/10/2015,02:30,Monterrey,Puebla,1,1,D
Mexico,Liga MX,2015/2016,17/10/2015,01:30,Veracruz,Santos Laguna,0,3,A
Mexico,Liga MX,2015/2016,17/10/2015,03:30,Club Tijuana,Club America,0,2,A
Mexico,Liga MX,2015/2016,17/10/2015,23:00,Cruz Azul,Dorados de Sinaloa,1,1,D
Mexico,Liga MX,2015/2016,18/10/2015,01:00,U.A.N.L.- Tigres,Pachuca,2,1,H
Mexico,Liga MX,2015/2016,18/10/2015,02:06,Club Leon,U.N.A.M.- Pumas,1,3,A
Mexico,Liga MX,2015/2016,18/10/2015,02:30,Monarcas,Atlas,0,1,A
Mexico,Liga MX,2015/2016,18/10/2015,03:00,Chiapas,Monterrey,2,2,D
Mexico,Liga MX,2015/2016,18/10/2015,18:00,Toluca,Queretaro,4,2,H
Mexico,Liga MX,2015/2016,18/10/2015,23:00,Guadalajara Chivas,Puebla,1,1,D
Mexico,Liga MX,2015/2016,24/10/2015,01:30,Veracruz,Toluca,3,2,H
Mexico,Liga MX,2015/2016,24/10/2015,03:30,Santos Laguna,Cruz Azul,1,2,A
Mexico,Liga MX,2015/2016,24/10/2015,23:00,Club America,Queretaro,0,1,A
Mexico,Liga MX,2015/2016,25/10/2015,01:00,Monterrey,Club Tijuana,3,1,H
Mexico,Liga MX,2015/2016,25/10/2015,01:06,Pachuca,Monarcas,2,0,H
Mexico,Liga MX,2015/2016,25/10/2015,02:00,Dorados de Sinaloa,U.A.N.L.- Tigres,0,0,D
Mexico,Liga MX,2015/2016,25/10/2015,18:00,U.N.A.M.- Pumas,Chiapas,2,3,A
Mexico,Liga MX,2015/2016,25/10/2015,23:00,Puebla,Club Leon,1,0,H
Mexico,Liga MX,2015/2016,31/10/2015,01:30,Queretaro,Monterrey,3,1,H
Mexico,Liga MX,2015/2016,31/10/2015,03:30,Club Tijuana,U.N.A.M.- Pumas,1,2,A
Mexico,Liga MX,2015/2016,31/10/2015,23:00,Cruz Azul,Veracruz,1,1,D
Mexico,Liga MX,2015/2016,01/11/2015,01:00,U.A.N.L.- Tigres,Santos Laguna,2,2,D
Mexico,Liga MX,2015/2016,01/11/2015,02:06,Club Leon,Atlas,2,1,H
Mexico,Liga MX,2015/2016,01/11/2015,02:30,Monarcas,Dorados de Sinaloa,4,0,H
Mexico,Liga MX,2015/2016,01/11/2015,03:00,Chiapas,Puebla,1,0,H
Mexico,Liga MX,2015/2016,01/11/2015,18:00,Toluca,Club America,2,3,A
Mexico,Liga MX,2015/2016,01/11/2015,23:00,Guadalajara Chivas,Pachuca,4,4,D
Mexico,Liga MX,2015/2016,07/11/2015,01:30,Veracruz,U.A.N.L.- Tigres,1,3,A
Mexico,Liga MX,2015/2016,07/11/2015,03:30,Santos Laguna,Monarcas,2,3,A
Mexico,Liga MX,2015/2016,07/11/2015,23:00,Cruz Azul,Toluca,1,2,A
Mexico,Liga MX,2015/2016,08/11/2015,01:00,Monterrey,Club America,2,1,H
Mexico,Liga MX,2015/2016,08/11/2015,02:06,Pachuca,Club Leon,3,2,H
Mexico,Liga MX,2015/2016,08/11/2015,02:30,Atlas,Chiapas,2,3,A
Mexico,Liga MX,2015/2016,08/11/2015,03:00,Dorados de Sinaloa,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2015/2016,08/11/2015,18:00,U.N.A.M.- Pumas,Queretaro,2,1,H
Mexico,Liga MX,2015/2016,08/11/2015,23:00,Puebla,Club Tijuana,2,1,H
Mexico,Liga MX,2015/2016,11/11/2015,03:00,Dorados de Sinaloa,Veracruz,0,0,D
Mexico,Liga MX,2015/2016,12/11/2015,02:30,Atlas,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2015/2016,15/11/2015,02:06,Pachuca,Cruz Azul,1,2,A
Mexico,Liga MX,2015/2016,21/11/2015,01:30,Queretaro,Puebla,0,0,D
Mexico,Liga MX,2015/2016,21/11/2015,03:30,Club Tijuana,Atlas,2,0,H
Mexico,Liga MX,2015/2016,21/11/2015,23:00,Club America,U.N.A.M.- Pumas,1,1,D
Mexico,Liga MX,2015/2016,22/11/2015,01:00,U.A.N.L.- Tigres,Cruz Azul,0,0,D
Mexico,Liga MX,2015/2016,22/11/2015,02:06,Club Leon,Dorados de Sinaloa,3,0,H
Mexico,Liga MX,2015/2016,22/11/2015,02:30,Monarcas,Veracruz,1,2,A
Mexico,Liga MX,2015/2016,22/11/2015,03:00,Chiapas,Pachuca,3,2,H
Mexico,Liga MX,2015/2016,22/11/2015,18:00,Toluca,Monterrey,3,1,H
Mexico,Liga MX,2015/2016,22/11/2015,23:00,Guadalajara Chivas,Santos Laguna,0,3,A
Mexico,Liga MX,2015/2016,26/11/2015,01:00,Club America,Club Leon,4,1,H
Mexico,Liga MX,2015/2016,26/11/2015,03:00,U.A.N.L.- Tigres,Chiapas,2,1,H
Mexico,Liga MX,2015/2016,27/11/2015,01:00,Veracruz,U.N.A.M.- Pumas,1,0,H
Mexico,Liga MX,2015/2016,27/11/2015,03:00,Puebla,Toluca,2,2,D
Mexico,Liga MX,2015/2016,29/11/2015,00:00,Chiapas,U.A.N.L.- Tigres,0,1,A
Mexico,Liga MX,2015/2016,29/11/2015,02:05,Club Leon,Club America,2,1,H
Mexico,Liga MX,2015/2016,29/11/2015,18:00,U.N.A.M.- Pumas,Veracruz,1,0,H
Mexico,Liga MX,2015/2016,29/11/2015,23:00,Toluca,Puebla,1,0,H
Mexico,Liga MX,2015/2016,04/12/2015,01:00,Club America,U.N.A.M.- Pumas,0,3,A
Mexico,Liga MX,2015/2016,04/12/2015,03:00,U.A.N.L.- Tigres,Toluca,0,0,D
Mexico,Liga MX,2015/2016,06/12/2015,18:00,U.N.A.M.- Pumas,Club America,1,3,A
Mexico,Liga MX,2015/2016,07/12/2015,00:00,Toluca,U.A.N.L.- Tigres,0,2,A
Mexico,Liga MX,2015/2016,11/12/2015,03:00,U.A.N.L.- Tigres,U.N.A.M.- Pumas,3,0,H
Mexico,Liga MX,2015/2016,14/12/2015,02:30,U.N.A.M.- Pumas,U.A.N.L.- Tigres,3,0,H
Mexico,Liga MX,2015/2016,09/01/2016,01:30,Queretaro,Atlas,1,3,A
Mexico,Liga MX,2015/2016,09/01/2016,03:30,Club Tijuana,Pachuca,1,1,D
Mexico,Liga MX,2015/2016,09/01/2016,23:00,Club America,Puebla,0,0,D
Mexico,Liga MX,2015/2016,10/01/2016,01:00,Monterrey,U.N.A.M.- Pumas,1,0,H
Mexico,Liga MX,2015/2016,10/01/2016,02:06,Club Leon,Santos Laguna,2,0,H
Mexico,Liga MX,2015/2016,10/01/2016,02:30,Monarcas,Cruz Azul,2,2,D
Mexico,Liga MX,2015/2016,10/01/2016,03:00,Chiapas,Dorados de Sinaloa,1,0,H
Mexico,Liga MX,2015/2016,10/01/2016,18:00,Toluca,U.A.N.L.- Tigres,1,0,H
Mexico,Liga MX,2015/2016,10/01/2016,23:00,Guadalajara Chivas,Veracruz,2,2,D
Mexico,Liga MX,2015/2016,16/01/2016,01:30,Veracruz,Club Leon,1,3,A
Mexico,Liga MX,2015/2016,16/01/2016,03:30,Santos Laguna,Chiapas,1,0,H
Mexico,Liga MX,2015/2016,16/01/2016,23:00,Cruz Azul,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2015/2016,17/01/2016,01:00,U.A.N.L.- Tigres,Monarcas,2,0,H
Mexico,Liga MX,2015/2016,17/01/2016,02:06,Pachuca,Queretaro,1,0,H
Mexico,Liga MX,2015/2016,17/01/2016,02:30,Atlas,Club America,0,3,A
Mexico,Liga MX,2015/2016,17/01/2016,03:00,Dorados de Sinaloa,Club Tijuana,0,1,A
Mexico,Liga MX,2015/2016,17/01/2016,18:00,U.N.A.M.- Pumas,Toluca,3,2,H
Mexico,Liga MX,2015/2016,17/01/2016,23:00,Puebla,Monterrey,1,3,A
Mexico,Liga MX,2015/2016,23/01/2016,01:30,Queretaro,Dorados de Sinaloa,3,0,H
